Time,FOPT,WOPR:WELL08P,WOPR:WELL09P,WOPR:WELL10P,WOPR:WELL11I,WOPR:WELL12P,WOPR:WELL14P,WOPR:WELL18P,WOPR:WELL19P,WOPR:WELL22P,FPR,WBHP:WELL08P,WBHP:WELL09P,WBHP:WELL10P,WBHP:WELL11I,WBHP:WELL12P,WBHP:WELL14P,WBHP:WELL18P,WBHP:WELL19P,WBHP:WELL22P,FWCT,WWCT:WELL08P,WWCT:WELL09P,WWCT:WELL10P,WWCT:WELL11I,WWCT:WELL12P,WWCT:WELL14P,WWCT:WELL18P,WWCT:WELL19P,WWCT:WELL22P,WLPR:WELL08P,WLPR:WELL09P,WLPR:WELL10P,WLPR:WELL11I,WLPR:WELL12P,WLPR:WELL14P,WLPR:WELL18P,WLPR:WELL19P,WLPR:WELL22P
2016-12-27 00:00:00,14509058.0,143.32659912109375,86.14602661132812,68.4737548828125,-0.0,139.82044982910156,68.99276733398438,92.82289123535156,60.90385055541992,123.09524536132812,92.23521423339844,50.0,50.0,50.0,234.87437438964844,50.0,50.0,50.0,50.0,50.0,0.15351602435112,0.0035488889552652836,0.2990567088127136,0.31485575437545776,0.0,0.0040117669850587845,0.32771968841552734,0.004086810629814863,0.3858645558357239,0.004321220330893993,143.83706665039062,122.90013885498047,99.94063568115234,-0.0,140.38363647460938,102.62500762939453,93.20379638671875,99.17005920410156,123.62947845458984
2017-03-01 21:56:15,14558273.0,139.1965789794922,82.55718231201172,65.86338806152344,-0.0,135.7456817626953,66.38357543945312,90.26750946044922,58.64180374145508,119.49644470214844,91.15713500976562,50.0,50.0,50.0,233.89369201660156,50.0,50.0,50.0,50.0,50.0,0.15771882236003876,0.0035936865024268627,0.30828601121902466,0.32421860098838806,0.0,0.00406549172475934,0.3357684314250946,0.0041352068074047565,0.39357009530067444,0.0043810694478452206,139.6986083984375,119.35160827636719,97.46256256103516,-0.0,136.2998046875,99.94041442871094,90.642333984375,96.70005798339844,120.02227020263672
2017-04-13 18:09:50,14590059.0,136.54693603515625,80.2793960571289,64.23675537109375,-0.0,133.1247100830078,64.74126434326172,88.6273193359375,57.184146881103516,117.17962646484375,90.459228515625,50.0,50.0,50.0,233.2593231201172,50.0,50.0,50.0,50.0,50.0,0.16046357154846191,0.0036228301469236612,0.3142993748188019,0.3302602767944336,0.0,0.004100969526916742,0.3409639000892639,0.004166253376752138,0.398605078458786,0.00442070048302412,137.04342651367188,117.07645416259766,95.91300964355469,-0.0,133.6728973388672,98.23628997802734,88.99810791015625,95.08585357666016,117.69994354248047
2017-05-12 00:48:30,14610741.0,134.83004760742188,78.81144714355469,63.186729431152344,-0.0,131.4234619140625,63.688499450683594,87.55705261230469,56.241825103759766,115.67371368408203,90.00455474853516,50.0,50.0,50.0,232.84619140625,50.0,50.0,50.0,50.0,50.0,0.16227403283119202,0.00364187965169549,0.31824707984924316,0.33425992727279663,0.0,0.004124334082007408,0.34436190128326416,0.004186736885458231,0.4018990099430084,0.004447039216756821,135.3228759765625,115.60118103027344,94.91201782226562,-0.0,131.96774291992188,97.13971710205078,87.9251708984375,94.03399658203125,116.19041442871094
2017-07-07 14:04:27,14650954.0,131.50852966308594,75.978271484375,61.16164016723633,-0.0,128.12159729003906,61.64748001098633,85.47142791748047,54.436946868896484,112.74469757080078,89.11898803710938,50.0,50.0,50.0,232.041015625,50.0,50.0,50.0,50.0,50.0,0.16585838794708252,0.0036796177737414837,0.32609331607818604,0.34214428067207336,0.0,0.004170811269432306,0.3510800004005432,0.0042271688580513,0.4083096385002136,0.004500714596360922,131.9942169189453,112.7430191040039,92.97120666503906,-0.0,128.658203125,95.00012969970703,85.83426666259766,92.00242614746094,113.25442504882812
2017-09-02 11:35:23,14690287.0,128.2774658203125,73.25908660888672,59.20537567138672,-0.0,124.90486145019531,59.675331115722656,83.4383773803711,52.6711311340332,109.87427520751953,88.25086212158203,50.0,50.0,50.0,231.2516632080078,50.0,50.0,50.0,50.0,50.0,0.1694398820400238,0.003717225743457675,0.3338955044746399,0.3500126302242279,0.0,0.004217161796987057,0.3576778471469879,0.004266795702278614,0.41476544737815857,0.004556151572614908,128.75608825683594,109.98136901855469,91.08695983886719,-0.0,125.433837890625,92.90560913085938,83.7959213256836,90.00003814697266,110.37716674804688
2017-10-10 14:29:03,14716148.0,126.1606674194336,71.506591796875,57.943233489990234,-0.0,122.8025894165039,58.39212417602539,82.11001586914062,51.50611114501953,107.9843978881836,87.67893981933594,50.0,50.0,50.0,230.7318572998047,50.0,50.0,50.0,50.0,50.0,0.17182762920856476,0.003742248984053731,0.3390793204307556,0.3551638126373291,0.0,0.0042478651739656925,0.3620619475841522,0.00429263012483716,0.41912564635276794,0.004594075959175825,126.63456726074219,108.19239807128906,89.85729217529297,-0.0,123.32646179199219,91.5325927734375,82.46400451660156,88.66996765136719,108.48277282714844
2017-12-27 00:00:00,14766711.0,122.04141235351562,68.11734771728516,55.48820877075195,-0.0,118.73817443847656,55.8950080871582,79.51077270507812,49.221439361572266,104.28023529052734,86.55772399902344,50.0,50.0,50.0,229.7124481201172,50.0,50.0,50.0,50.0,50.0,0.17668995261192322,0.003792224684730172,0.3496752977371216,0.3654465973377228,0.0,0.0043085915967822075,0.37100842595100403,0.004343465436249971,0.428037166595459,0.004674706608057022,122.50598907470703,104.74359893798828,87.44450378417969,-0.0,119.25198364257812,88.8644790649414,79.85763549804688,86.05706024169922,104.77000427246094
2018-03-06 13:37:01,14810654.0,118.4765853881836,65.2499008178711,53.382118225097656,-0.0,115.23658752441406,53.76697540283203,77.24517822265625,47.22380065917969,101.07774353027344,85.58084869384766,50.0,50.0,50.0,228.82229614257812,50.0,50.0,50.0,50.0,50.0,0.1810428649187088,0.0038362538907676935,0.3590347468852997,0.37452828884124756,0.0,0.0043620457872748375,0.3789483606815338,0.004388514906167984,0.4361749291419983,0.004749258980154991,118.93284606933594,101.79943084716797,85.34696960449219,-0.0,115.741455078125,86.57408142089844,77.58566284179688,83.75611877441406,101.5600814819336
2018-04-21 11:33:59,14839019.0,116.18244934082031,63.458133697509766,52.02634811401367,-0.0,112.9720687866211,52.40762710571289,75.78590393066406,45.93255615234375,99.02849578857422,84.9489974975586,50.0,50.0,50.0,228.24549865722656,50.0,50.0,50.0,50.0,50.0,0.1838955581188202,0.003864907193928957,0.3650042712688446,0.38048139214515686,0.0,0.004397769924253225,0.38416025042533875,0.004417720250785351,0.44160184264183044,0.0047987885773181915,116.63322448730469,99.93474578857422,83.97866821289062,-0.0,113.4710922241211,85.09945678710938,76.1221923828125,82.2577133178711,99.5060043334961
2018-07-22 07:28:35,14893327.0,111.81737518310547,60.12200927734375,49.47431564331055,-0.0,108.66594696044922,49.800167083740234,72.99748992919922,43.43114471435547,95.09254455566406,83.73754119873047,50.0,50.0,50.0,227.1437530517578,50.0,50.0,50.0,50.0,50.0,0.18952961266040802,0.0039210692048072815,0.3763304352760315,0.39213651418685913,0.0,0.004469807725399733,0.3945767879486084,0.004474225454032421,0.45269715785980225,0.004906351212412119,112.2575454711914,96.40042114257812,81.3905029296875,-0.0,109.15384674072266,82.25678253173828,73.32556915283203,79.35486602783203,95.5614013671875
2018-09-12 08:22:01,14923350.0,109.41522216796875,58.34330368041992,48.082645416259766,-0.0,106.2905502319336,48.362850189208984,71.47029113769531,42.06490707397461,92.91080474853516,83.06648254394531,50.0,50.0,50.0,226.53497314453125,50.0,50.0,50.0,50.0,50.0,0.19272802770137787,0.003952419850975275,0.38264408707618713,0.39869073033332825,0.0,0.004511119332164526,0.4004920423030853,0.004504785407334566,0.4589705765247345,0.004970659967511892,109.84939575195312,94.50513458251953,79.96324920654297,-0.0,106.77220916748047,80.67090606689453,71.79370880126953,77.749755859375,93.37493896484375
2018-12-27 00:00:00,14981374.0,104.81961822509766,54.93703842163086,45.405635833740234,-0.0,101.7306900024414,45.643856048583984,68.53608703613281,39.45487976074219,88.67813110351562,81.76947784423828,50.0,50.0,50.0,225.35971069335938,50.0,50.0,50.0,50.0,50.0,0.1992093324661255,0.004014524165540934,0.3953391909599304,0.4119868278503418,0.0,0.004596285056322813,0.4122025966644287,0.004563414491713047,0.4716494083404541,0.0051159062422811985,105.24211883544922,90.85596466064453,77.21873474121094,-0.0,102.20043182373047,77.6523666381836,68.85027313232422,74.67556762695312,89.13414001464844
2019-02-25 05:24:08,15013528.0,102.28555297851562,53.072410583496094,43.90494918823242,-0.0,99.21953582763672,44.14805603027344,66.91654205322266,38.02094268798828,86.33110809326172,81.0496597290039,50.0,50.0,50.0,224.70852661132812,50.0,50.0,50.0,50.0,50.0,0.20290805399417877,0.004049314651638269,0.4025271534919739,0.4197537302970886,0.0,0.0046447752974927425,0.4187975227832794,0.004595573991537094,0.4788972735404968,0.005203551147133112,102.70142364501953,88.82815551757812,75.66606140136719,-0.0,99.68254089355469,75.95985412597656,67.22547912597656,72.96247100830078,86.7826919555664
2019-04-05 23:22:01,15034357.0,100.65271759033203,51.890769958496094,42.93179702758789,-0.0,97.59600067138672,43.1806640625,65.86554718017578,37.09123611450195,84.81047058105469,80.58318328857422,50.0,50.0,50.0,224.28746032714844,50.0,50.0,50.0,50.0,50.0,0.2053591012954712,0.00407182052731514,0.40716806054115295,0.424951434135437,0.0,0.004676938988268375,0.4231651723384857,0.00461675226688385,0.4837431311607361,0.0052634598687291145,101.0642318725586,87.53031921386719,74.65768432617188,-0.0,98.05459594726562,74.8579330444336,66.1710433959961,71.84647369384766,85.25922393798828
2019-05-02 04:58:49,15047936.0,99.59307861328125,51.12564468383789,42.3007926940918,-0.0,96.5389175415039,42.55076217651367,65.18287658691406,36.487525939941406,83.81797790527344,80.27901458740234,50.0,50.0,50.0,224.01321411132812,50.0,50.0,50.0,50.0,50.0,0.20697841048240662,0.004086367320269346,0.4102119505405426,0.4283827841281891,0.0,0.004698222037404776,0.4260568916797638,0.004630535840988159,0.4869489371776581,0.005303936079144478,100.00172424316406,86.68477630615234,74.00196075439453,-0.0,96.99462127685547,74.1375961303711,65.48611450195312,71.11869812011719,84.2649154663086
2019-06-23 16:12:25,15074439.0,97.53784942626953,49.633216857910156,41.08163070678711,-0.0,94.48273468017578,41.330101013183594,63.848819732666016,35.32802200317383,81.88066864013672,79.68572998046875,50.0,50.0,50.0,223.4790802001953,50.0,50.0,50.0,50.0,50.0,0.21022576093673706,0.004114754498004913,0.4163612127304077,0.4352124333381653,0.0,0.0047410582192242146,0.43183475732803345,0.00465844152495265,0.49322307109832764,0.005388186313211918,97.94084930419922,85.04098510742188,72.73819732666016,-0.0,94.93281555175781,72.74309539794922,64.14764404296875,69.71118927001953,82.32424926757812
2019-07-24 10:03:16,15089747.0,96.3541259765625,48.769020080566406,40.38176345825195,-0.0,93.29547119140625,40.63153839111328,63.0767822265625,34.6583366394043,80.7593765258789,79.34294128417969,50.0,50.0,50.0,223.1709747314453,50.0,50.0,50.0,50.0,50.0,0.21212267875671387,0.004131088498979807,0.41999873518943787,0.4391632378101349,0.0,0.0047662570141255856,0.43516942858695984,0.004674909636378288,0.49691569805145264,0.0054388162679970264,96.75382232666016,84.08433532714844,72.0027084350586,-0.0,93.74227142333984,71.93579864501953,63.373046875,68.89171600341797,81.20101165771484
2019-09-23 21:45:00,15119508.0,94.05965423583984,47.075408935546875,39.01922607421875,-0.0,90.98954010009766,39.29001235961914,61.5756950378418,33.43659591674805,78.57596588134766,78.67711639404297,50.0,50.0,50.0,222.57391357421875,50.0,50.0,50.0,50.0,50.0,0.21592627465724945,0.004163683857768774,0.4274679124355316,0.4470803439617157,0.0,0.004817281849682331,0.4417709410190582,0.00470811827108264,0.503739595413208,0.00554554583504796,94.45292663574219,82.22317504882812,70.56942749023438,-0.0,91.42998504638672,70.38331604003906,61.866973876953125,67.37712097167969,79.0141372680664
2019-12-27 00:00:00,15163137.0,90.72744750976562,44.545448303222656,36.98653030395508,-0.0,87.61235046386719,37.33835983276367,59.37509536743164,31.685274124145508,75.40357971191406,77.70201873779297,50.0,50.0,50.0,221.70399475097656,50.0,50.0,50.0,50.0,50.0,0.22187721729278564,0.00421255175024271,0.43939509987831116,0.4595067799091339,0.0,0.004896873142570257,0.4519020617008209,0.004758712835609913,0.5141971111297607,0.005723456386476755,91.11125946044922,79.45960998535156,68.43106842041016,-0.0,88.04348754882812,68.12351989746094,59.65899658203125,65.22249603271484,75.83763122558594
2020-06-26 12:00:00,15241076.0,84.82783508300781,39.89841079711914,33.256072998046875,-0.0,81.5754623413086,33.94635009765625,55.431640625,28.500762939453125,69.62933349609375,75.96341705322266,50.0,50.0,50.0,220.17459106445312,50.0,50.0,50.0,50.0,50.0,0.23416565358638763,0.00430322764441371,0.4641752243041992,0.4859497845172882,0.0,0.005064370576292276,0.47122567892074585,0.004856457002460957,0.5353987216949463,0.00617417274042964,85.19444274902344,74.46167755126953,64.69420623779297,-0.0,81.99069213867188,64.19818115234375,55.70215606689453,61.344566345214844,70.0619125366211
2020-08-25 17:24:08,15266088.0,82.92711639404297,38.44877624511719,32.00971984863281,-0.0,79.63097381591797,32.86182403564453,54.1629638671875,27.488935470581055,67.7679443359375,75.4049301147461,50.0,50.0,50.0,219.6855010986328,50.0,50.0,50.0,50.0,50.0,0.23826999962329865,0.004332534968852997,0.4722032845020294,0.49521955847740173,0.0,0.005121239461004734,0.4776744544506073,0.004888549447059631,0.5423904061317444,0.006336680147796869,83.2879638671875,72.84770202636719,63.413150787353516,-0.0,80.04088592529297,62.914451599121094,54.42904281616211,60.07071304321289,68.20011138916016
2020-12-26 00:00:00,15314099.0,79.2929458618164,35.54814910888672,29.640335083007812,-0.0,75.89111328125,30.770875930786133,51.72051239013672,25.60610008239746,64.18473815917969,74.33528137207031,50.0,50.0,50.0,218.7559356689453,50.0,50.0,50.0,50.0,50.0,0.2470276802778244,0.004390531685203314,0.49009981751441956,0.5144138336181641,0.0,0.005246787331998348,0.49124425649642944,0.004955376032739878,0.556239902973175,0.006728584412485361,79.64261627197266,69.71589660644531,61.040321350097656,-0.0,76.29139709472656,60.48261260986328,51.97808074951172,57.702571868896484,64.61953735351562
2021-02-24 05:24:08,15337096.0,77.55657958984375,34.16062927246094,28.51026725769043,-0.0,74.10574340820312,29.755064010620117,50.54859161376953,24.739091873168945,62.46749496459961,73.82308959960938,50.0,50.0,50.0,218.31210327148438,50.0,50.0,50.0,50.0,50.0,0.2513863444328308,0.004418089985847473,0.4991946518421173,0.5238435864448547,0.0,0.005310668144375086,0.49811598658561707,0.004988518543541431,0.5628010034561157,0.006937677506357431,77.9007568359375,68.21138763427734,59.87584686279297,-0.0,74.50139617919922,59.2867317199707,50.80202102661133,56.585426330566406,62.903900146484375
2021-06-24 16:11:43,15380673.0,74.29027557373047,31.66175651550293,26.51777458190918,-0.0,70.69969177246094,27.816425323486328,48.34300994873047,23.210905075073242,59.24565505981445,72.85679626464844,50.0,50.0,50.0,217.4851837158203,50.0,50.0,50.0,50.0,50.0,0.26017674803733826,0.004471763037145138,0.516830563545227,0.5416350364685059,0.0,0.005453435704112053,0.5123847723007202,0.005055457819253206,0.5748844146728516,0.007426970638334751,74.62397003173828,65.52930450439453,57.852970123291016,-0.0,71.08736419677734,57.04584884643555,48.58864974975586,54.59904861450195,59.688961029052734
2021-08-24 12:03:30,15402082.0,72.6839599609375,30.46433448791504,25.544313430786133,-0.0,69.02262878417969,26.879735946655273,47.25724411010742,22.450511932373047,57.66122817993164,72.38236999511719,50.0,50.0,50.0,217.0828857421875,50.0,50.0,50.0,50.0,50.0,0.2645855247974396,0.00449841283261776,0.5255863666534424,0.550462007522583,0.0,0.005528945941478014,0.5194735527038574,0.005089412443339825,0.5810701847076416,0.007696144282817841,73.01239776611328,64.21471405029297,56.82347869873047,-0.0,69.4063720703125,55.9380989074707,47.498985290527344,53.590152740478516,58.10844039916992
2021-12-26 00:00:00,15443237.0,69.60506439208984,28.30488395690918,23.751922607421875,-0.0,65.8008804321289,25.0286865234375,45.16672134399414,20.974775314331055,54.612525939941406,71.4755859375,50.0,50.0,50.0,216.32461547851562,50.0,50.0,50.0,50.0,50.0,0.2736718952655792,0.004552952479571104,0.5421455502510071,0.5677086710929871,0.0,0.005697667598724365,0.5347986221313477,0.005162656307220459,0.5940357446670532,0.008354387246072292,69.92342376708984,61.82070541381836,54.944252014160156,-0.0,66.17794036865234,53.80183029174805,45.4011116027832,51.66655731201172,55.07262420654297
2022-02-24 05:24:08,15462773.0,68.1393051147461,27.29268455505371,22.92242431640625,-0.0,64.27777862548828,24.13751792907715,44.1719856262207,20.269933700561523,53.1778564453125,71.04549407958984,50.0,50.0,50.0,215.968017578125,50.0,50.0,50.0,50.0,50.0,0.27804455161094666,0.004579432774335146,0.5501612424850464,0.575616717338562,0.0,0.005782943218946457,0.5424737930297852,0.005199271719902754,0.6004067659378052,0.008702898398041725,68.4527816772461,60.67215347290039,54.013492584228516,-0.0,64.65165710449219,52.7565803527832,44.40285110473633,50.72641372680664,53.64472198486328
2022-06-24 16:11:43,15499858.0,65.36819458007812,25.44000816345215,21.41261863708496,-0.0,61.38754653930664,22.563581466674805,42.27690887451172,18.94660758972168,50.48679733276367,70.23539733886719,50.0,50.0,50.0,215.30642700195312,50.0,50.0,50.0,50.0,50.0,0.286877304315567,0.004633357282727957,0.5655930638313293,0.5907405614852905,0.0,0.005972092971205711,0.557179868221283,0.005278395023196936,0.6133200526237488,0.009530279785394669,65.67247772216797,58.562618255615234,52.32040023803711,-0.0,61.75636291503906,50.954280853271484,42.50124740600586,48.99816131591797,50.97257995605469
2022-12-26 00:00:00,15552289.0,61.4480094909668,22.82427406311035,19.029159545898438,-0.0,57.23225784301758,20.39493179321289,39.575592041015625,17.192787170410156,46.75114059448242,69.10029602050781,50.0,50.0,50.0,214.40673828125,50.0,50.0,50.0,50.0,50.0,0.3009738326072693,0.004719259683042765,0.5892815589904785,0.6171836853027344,0.0,0.0063274628482759,0.5796580910682678,0.0054186671040952206,0.631955087184906,0.01117983739823103,61.73937225341797,55.57158279418945,49.70833206176758,-0.0,57.59669876098633,48.519866943359375,39.79120635986328,46.71382522583008,47.279720306396484
2023-04-25 10:48:16,15584826.0,59.01268005371094,21.282503128051758,17.682050704956055,-0.0,54.632015228271484,19.057418823242188,37.91233444213867,16.075815200805664,44.478172302246094,68.39966583251953,50.0,50.0,50.0,213.86314392089844,50.0,50.0,50.0,50.0,50.0,0.3102341592311859,0.00477655278518796,0.6042810082435608,0.6325709819793701,0.0,0.0065905810333788395,0.5945658683776855,0.005516426172107458,0.6448751091957092,0.01243833638727665,59.2959098815918,53.781856536865234,48.123714447021484,-0.0,54.99446105957031,47.004974365234375,38.12263488769531,45.268062591552734,45.03837585449219
2023-12-26 00:00:00,15644448.0,54.53607940673828,18.53830337524414,15.198853492736816,-0.0,49.744659423828125,16.435468673706055,34.85918045043945,14.08359432220459,40.406532287597656,67.13359832763672,50.0,50.0,50.0,212.92523193359375,50.0,50.0,50.0,50.0,50.0,0.33044129610061646,0.004908634349703789,0.6347194314002991,0.6648433804512024,0.0,0.007323260419070721,0.6282705664634705,0.005771517287939787,0.6707220077514648,0.01596526801586151,54.80509948730469,50.750858306884766,45.348514556884766,-0.0,50.11164093017578,44.21352767944336,35.06153869628906,42.77113723754883,41.06209945678711
2024-04-24 10:48:16,15672369.0,52.430206298828125,17.321428298950195,14.158476829528809,-0.0,47.414981842041016,15.317816734313965,33.42954635620117,13.18835163116455,38.53971862792969,66.54460144042969,50.0,50.0,50.0,212.49986267089844,50.0,50.0,50.0,50.0,50.0,0.3400903344154358,0.004977055825293064,0.6490439176559448,0.6784819960594177,0.0,0.007752062752842903,0.6430920362472534,0.005913105793297291,0.6829837560653687,0.017941126599907875,52.69245910644531,49.35497283935547,44.036338806152344,-0.0,47.78541564941406,42.91811752319336,33.628395080566406,41.60150146484375,39.243797302246094
2024-07-14 03:37:58,15690455.0,51.059906005859375,16.59360122680664,13.506827354431152,-0.0,45.898197174072266,14.607654571533203,32.49818420410156,12.604239463806152,37.345760345458984,66.16493225097656,50.0,50.0,50.0,212.2306671142578,50.0,50.0,50.0,50.0,50.0,0.34657707810401917,0.005025839898735285,0.6579554677009583,0.6872657537460327,0.0,0.008070212788879871,0.652812123298645,0.006017021369189024,0.6913729906082153,0.019395777955651283,51.31782150268555,48.51298141479492,43.189476013183594,-0.0,46.27162170410156,42.07420349121094,32.69491195678711,40.83971405029297,38.08443832397461
