Time,FOPT,WOPR:WELL08P,WOPR:WELL09P,WOPR:WELL10P,WOPR:WELL11I,WOPR:WELL12P,WOPR:WELL14P,WOPR:WELL18P,WOPR:WELL19P,WOPR:WELL22P,FPR,WBHP:WELL08P,WBHP:WELL09P,WBHP:WELL10P,WBHP:WELL11I,WBHP:WELL12P,WBHP:WELL14P,WBHP:WELL18P,WBHP:WELL19P,WBHP:WELL22P,FWCT,WWCT:WELL08P,WWCT:WELL09P,WWCT:WELL10P,WWCT:WELL11I,WWCT:WELL12P,WWCT:WELL14P,WWCT:WELL18P,WWCT:WELL19P,WWCT:WELL22P,WLPR:WELL08P,WLPR:WELL09P,WLPR:WELL10P,WLPR:WELL11I,WLPR:WELL12P,WLPR:WELL14P,WLPR:WELL18P,WLPR:WELL19P,WLPR:WELL22P,WWPR:WELL08P,WWPR:WELL09P,WWPR:WELL10P,WWPR:WELL11I,WWPR:WELL12P,WWPR:WELL14P,WWPR:WELL18P,WWPR:WELL19P,WWPR:WELL22P,WGPR:WELL08P,WGPR:WELL09P,WGPR:WELL10P,WGPR:WELL11I,WGPR:WELL12P,WGPR:WELL14P,WGPR:WELL18P,WGPR:WELL19P,WGPR:WELL22P
2002-07-04 00:00:00,2562000.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,192.07681274414062,148.82861328125,157.50808715820312,147.54714965820312,321.91802978515625,148.4635009765625,151.98794555664062,125.25676727294922,147.56422424316406,144.64768981933594,0.00040819801506586373,0.0003830078348983079,0.00036921631544828415,0.00038611606578342617,0.0,0.0003888883220497519,0.0004442585341166705,0.00046275899512693286,0.0004142207617405802,0.0004171098116785288,350.13409423828125,350.1292724609375,350.13519287109375,-0.0,350.13616943359375,350.1555480957031,350.16204833984375,350.1450500488281,350.14605712890625,0.13410410284996033,0.1292734295129776,0.13519282639026642,-0.0,0.1361638605594635,0.15555959939956665,0.16204063594341278,0.14503735303878784,0.1460493505001068,49364.8359375,48451.51171875,51621.66015625,-0.0,49113.15234375,50018.0234375,50328.734375,50406.11328125,50269.71484375
2002-09-02 09:21:37,2731092.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,191.61476135253906,148.12295532226562,156.87985229492188,146.76268005371094,322.12469482421875,147.77401733398438,151.25167846679688,124.28277587890625,146.74334716796875,143.81320190429688,0.0004182803095318377,0.0003910423838533461,0.0003809196932706982,0.0003954850253649056,0.0,0.0003971499390900135,0.0004578206571750343,0.0004710855719167739,0.00042577856220304966,0.0004269530763849616,350.1369323730469,350.13336181640625,350.13848876953125,-0.0,350.1390686035156,350.1603088378906,350.1649475097656,350.1490783691406,350.1495056152344,0.13691838085651398,0.1333726942539215,0.13847452402114868,-0.0,0.1390577107667923,0.16031062602996826,0.164957657456398,0.14908596873283386,0.1494974046945572,49426.5625,48492.09375,51807.19140625,-0.0,49159.38671875,50126.3125,50419.16796875,50551.9453125,50381.86328125
2003-01-03 00:00:00,3074400.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,190.65728759765625,146.7312469482422,155.6041717529297,145.1577606201172,322.1836242675781,146.39491271972656,149.75894165039062,122.36052703857422,145.07412719726562,142.1646270751953,0.00044007785618305206,0.0004077742632944137,0.0004060398496221751,0.0004165440041106194,0.0,0.00041487213457003236,0.000487426295876503,0.0004891182179562747,0.0004511838487815112,0.0004476559697650373,350.1427917480469,350.1421813964844,350.1458435058594,-0.0,350.145263671875,350.1706848144531,350.1712646484375,350.1579895019531,350.15673828125,0.14277921617031097,0.14217166602611542,0.14585116505622864,-0.0,0.14526550471782684,0.1706824004650116,0.17127513885498047,0.1579856276512146,0.15674977004528046,49556.88671875,48587.02734375,52223.4296875,-0.0,49257.05078125,50360.37890625,50617.1640625,50869.484375,50624.22265625
2003-03-04 09:21:37,3243492.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,190.17813110351562,146.05079650878906,154.969970703125,144.3545684814453,322.1689453125,145.71450805664062,149.01766967773438,121.41703033447266,144.23544311523438,141.34889221191406,0.00045139307621866465,0.00041625811718404293,0.00041896163020282984,0.0004276722902432084,0.0,0.00042399545782245696,0.0005028683226555586,0.0004985058330930769,0.0004645284207072109,0.00045834598131477833,350.145751953125,350.1466979980469,350.1497497558594,-0.0,350.1484680175781,350.17608642578125,350.174560546875,350.16265869140625,350.1604919433594,0.1457509994506836,0.1466980278491974,0.14974933862686157,-0.0,0.14846135675907135,0.1760924607515335,0.17456406354904175,0.16266050934791565,0.16049465537071228,49626.81640625,48639.23828125,52446.54296875,-0.0,49309.47265625,50483.796875,50725.58203125,51040.859375,50755.3671875
2003-07-03 04:04:51,3581676.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,189.19876098632812,144.6906280517578,153.67718505859375,142.65870666503906,321.9527282714844,144.35984802246094,147.50047302246094,119.53203582763672,142.51712036132812,139.70440673828125,0.0004756917478516698,0.0004341328458394855,0.0004464405355975032,0.0004521732626017183,0.0,0.0004430913832038641,0.0005363205564208329,0.0005190579686313868,0.0004933324526064098,0.0004809749370906502,350.1520080566406,350.15631103515625,350.1583251953125,-0.0,350.1551513671875,350.18780517578125,350.1817626953125,350.1727600097656,350.1684265136719,0.15201248228549957,0.15632396936416626,0.1583322435617447,-0.0,0.15515074133872986,0.1878129243850708,0.1817646324634552,0.17275157570838928,0.16842223703861237,49774.27734375,48753.609375,52966.64453125,-0.0,49419.62890625,50761.64453125,50948.2421875,51409.21875,51037.07421875
2004-01-04 00:00:00,4099200.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,187.64207458496094,142.56124877929688,151.62356567382812,139.8433380126953,321.3423767089844,142.24896240234375,145.06387329101562,116.5853042602539,139.77565002441406,137.12362670898438,0.0005178210558369756,0.0004638858081307262,0.0004929223214276135,0.000496245629619807,0.0,0.00047479424392804503,0.0005965276504866779,0.0005549738416448236,0.0005443169502541423,0.0005188877112232149,350.1624450683594,350.172607421875,350.17376708984375,-0.0,350.166259765625,350.20892333984375,350.1943359375,350.19061279296875,350.18170166015625,0.162435382604599,0.172607883810997,0.17377221584320068,-0.0,0.16625691950321198,0.2089092880487442,0.19434870779514313,0.19061468541622162,0.18170498311519623,50047.9609375,48965.32421875,53960.80078125,-0.0,49627.57421875,51248.4765625,51351.328125,52056.21875,51522.44921875
2004-07-05 00:00:00,4611600.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,186.03079223632812,140.36988830566406,149.50245666503906,136.78382873535156,320.5943298339844,140.0838623046875,142.50515747070312,113.48735809326172,136.9171142578125,134.44497680664062,0.0005665321950800717,0.0004960718797519803,0.0005450191092677414,0.0005484173307195306,0.0,0.0005092409555800259,0.0006706584244966507,0.000596047262661159,0.0006061624153517187,0.0005606177728623152,350.1737060546875,350.19085693359375,350.1920471191406,-0.0,350.1783142089844,350.2348937988281,350.208740234375,350.2122802734375,350.1963195800781,0.17371132969856262,0.19086071848869324,0.19205138087272644,-0.0,0.1783251315355301,0.2348879724740982,0.2087409645318985,0.21228551864624023,0.19632628560066223,50368.09765625,49236.12890625,55163.20703125,-0.0,49873.56640625,51819.71484375,51856.8125,52832.54296875,52083.23046875
2005-01-04 00:00:00,5124000.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,184.3406219482422,138.0564727783203,147.26333618164062,133.44029235839844,319.7075500488281,137.86097717285156,139.83340454101562,110.17855072021484,133.8053741455078,131.63734436035156,0.0006251794402487576,0.0005313989240676165,0.0006056255660951138,0.0006121994811110198,0.0,0.0005467970622703433,0.0007682848372496665,0.0006431537913158536,0.000687146617565304,0.0006067887297831476,350.18609619140625,350.21209716796875,350.2143859863281,-0.0,350.1914978027344,350.26910400390625,350.2252502441406,350.24066162109375,350.2124938964844,0.18608851730823517,0.2120974063873291,0.21440108120441437,-0.0,0.19148367643356323,0.2691064476966858,0.22524869441986084,0.2406667023897171,0.2125050127506256,50734.6484375,49576.890625,56590.76171875,-0.0,50171.4375,52485.4453125,52450.890625,53770.31640625,52724.42578125
2005-03-05 09:21:37,5293092.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,183.76959228515625,137.27261352539062,146.5077667236328,132.3271026611328,319.41192626953125,137.10958862304688,138.93658447265625,109.05320739746094,132.72628784179688,130.6954803466797,0.0006462178425863385,0.0005436560022644699,0.000627039116807282,0.0006351041374728084,0.0,0.0005598546122200787,0.0008041294058784842,0.000659697747323662,0.0007174437632784247,0.0006227686535567045,350.19036865234375,350.2196044921875,350.2224426269531,-0.0,350.196044921875,350.28167724609375,350.2310485839844,350.25128173828125,350.2181091308594,0.19038310647010803,0.21960137784481049,0.22242771089076996,-0.0,0.19605886936187744,0.28167179226875305,0.2310466319322586,0.2512856125831604,0.21810486912727356,50868.37890625,49711.6484375,57118.7578125,-0.0,50283.11328125,52720.75,52669.1875,54117.91015625,52948.453125
2005-07-04 04:04:51,5631276.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,182.5914306640625,135.64346313476562,144.92367553710938,130.0081024169922,318.754150390625,135.5487060546875,137.05067443847656,106.6899642944336,130.45156860351562,128.760009765625,0.0006940980674698949,0.0005692834383808076,0.0006749684689566493,0.0006867270567454398,0.0,0.0005872795591130853,0.0008930921321734786,0.0006952600670047104,0.0007897227187640965,0.000656373449601233,350.1993713378906,350.23638916015625,350.2405090332031,-0.0,350.2056579589844,350.3128662109375,350.2434997558594,350.276611328125,350.2298889160156,0.19936269521713257,0.23639851808547974,0.24051964282989502,-0.0,0.2056686282157898,0.31286168098449707,0.24351032078266144,0.27662140130996704,0.22988159954547882,51155.00390625,50018.71484375,58213.76953125,-0.0,50525.671875,53247.984375,53147.234375,54899.46484375,53438.22265625
2005-09-03 03:55:53,5802059.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,181.9832000732422,134.80929565429688,144.09703063964844,128.7662811279297,318.4071350097656,134.74378967285156,136.06166076660156,105.44949340820312,129.26022338867188,127.75281524658203,0.0007206543232314289,0.0005826260312460363,0.0007011440466158092,0.0007159620290622115,0.0,0.0006016943953000009,0.0009441026486456394,0.0007144938572309911,0.0008307829266414046,0.000674330978654325,350.20404052734375,350.2455749511719,350.2507629394531,-0.0,350.2107238769531,350.33074951171875,350.250244140625,350.291015625,350.2361755371094,0.20403797924518585,0.24557259678840637,0.25076624751091003,-0.0,0.21071982383728027,0.33074817061424255,0.2502516508102417,0.29101577401161194,0.23617510497570038,51304.15625,50191.5078125,58806.8046875,-0.0,50652.71484375,53540.6015625,53408.23828125,55332.69140625,53703.578125
2006-01-05 00:00:00,6148800.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,180.70571899414062,133.0545196533203,142.341552734375,126.1257553100586,317.6314697265625,133.05616760253906,133.93443298339844,102.80828857421875,126.70646667480469,125.61458587646484,0.0007836954318918288,0.0006110394606366754,0.0007612431654706597,0.0007826141081750393,0.0,0.0006319966050796211,0.0010770694352686405,0.0007560716476291418,0.0009362963610328734,0.0007130639278329909,350.2139892578125,350.2666320800781,350.2741394042969,-0.0,350.2213439941406,350.37738037109375,350.26483154296875,350.3280029296875,350.249755859375,0.213994562625885,0.2666381001472473,0.2741294801235199,-0.0,0.22133868932724,0.37738075852394104,0.26482531428337097,0.3280108571052551,0.24975046515464783,51639.54296875,50596.53515625,60060.21875,-0.0,50930.86328125,54195.72265625,53990.40234375,56337.70703125,54285.76171875
2006-07-07 00:00:00,6661200.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,178.70472717285156,130.2586669921875,139.56463623046875,121.88481903076172,316.31829833984375,130.40101623535156,130.40220642089844,98.54058074951172,122.45892333984375,122.18668365478516,0.0009118804591707885,0.0006572664133273065,0.0008746462990529835,0.0009131072438322008,0.0,0.0006803043652325869,0.0013860056642442942,0.0008253289270214736,0.001181591534987092,0.0007763495668768883,350.2301940917969,350.306396484375,350.31988525390625,-0.0,350.23828125,350.48577880859375,350.2890930175781,350.4140319824219,350.2719421386719,0.23019453883171082,0.30639418959617615,0.3198796212673187,-0.0,0.23826861381530762,0.48577526211738586,0.28910374641418457,0.4140462577342987,0.2719334661960602,52209.75,51347.39453125,62113.72265625,-0.0,51417.7109375,55359.61328125,55004.2578125,58203.875,55278.8984375
2006-09-05 09:21:26,6830292.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,178.02418518066406,129.3001251220703,138.60528564453125,120.39115142822266,315.8750915527344,129.502685546875,129.1414031982422,97.05396270751953,120.9864273071289,121.00128173828125,0.0009605266386643052,0.000673500238917768,0.0009164924849756062,0.0009632012224756181,0.0,0.0006970757385715842,0.0015064968029037118,0.000850491167511791,0.001277415081858635,0.000798949331510812,350.2358703613281,350.3210754394531,350.3374328613281,-0.0,350.244140625,350.528076171875,350.29791259765625,350.4476623535156,350.27984619140625,0.2358839362859726,0.32106661796569824,0.3374454379081726,-0.0,0.2441467046737671,0.5280694365501404,0.29792529344558716,0.44766712188720703,0.2798558473587036,52417.6875,51634.6953125,62870.41015625,-0.0,51591.734375,55800.0625,55379.37109375,58911.2578125,55639.53125
2007-01-06 00:00:00,7173600.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,176.58143615722656,127.24465942382812,136.51976013183594,117.20236206054688,314.8865966796875,127.59225463867188,126.45634460449219,93.78132629394531,117.71284484863281,118.45811462402344,0.0010845938231796026,0.0007081848452799022,0.0010186457075178623,0.0010872746352106333,0.0,0.0007329158252105117,0.0018339796224609017,0.000905563123524189,0.0015418047551065683,0.0008472514455206692,350.248046875,350.3569030761719,350.3809509277344,-0.0,350.2567138671875,350.64306640625,350.3172302246094,350.54046630859375,350.2967834472656,0.2480403482913971,0.356889545917511,0.3809603154659271,-0.0,0.25670868158340454,0.643072247505188,0.3172343671321869,0.5404649376869202,0.2967894673347473,52881.7265625,52334.85546875,64495.0234375,-0.0,51979.95703125,56812.82421875,56234.3828125,60557.4296875,56416.05859375
2007-03-07 09:21:26,7342692.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,175.84921264648438,126.19446563720703,135.46078491210938,115.54119110107422,314.3852233886719,126.61688232421875,125.09222412109375,92.10980987548828,115.98545837402344,117.14524841308594,0.001154806581325829,0.0007262499420903623,0.001074503525160253,0.0011580372229218483,0.0,0.000751532323192805,0.002022824715822935,0.0009342681732960045,0.0016968103591352701,0.0008726957603357732,350.2543640136719,350.3764953613281,350.4057922363281,-0.0,350.26324462890625,350.70941162109375,350.3273010253906,350.5948791503906,350.30572509765625,0.2543722093105316,0.3764807879924774,0.40578290820121765,-0.0,0.26323413848876953,0.7094237208366394,0.32729965448379517,0.5948930382728577,0.3057103157043457,53129.23046875,52736.90234375,65359.0234375,-0.0,52191.37890625,57373.171875,56704.44921875,61477.87890625,56829.09765625
2007-07-06 04:04:41,7680876.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,174.30747985839844,123.95582580566406,133.16751098632812,111.97261810302734,313.2636413574219,124.55117797851562,122.09198760986328,88.49292755126953,112.16356658935547,114.34921264648438,0.001337647088803351,0.0007644494180567563,0.0012153732823207974,0.0013396261492744088,0.0,0.0007909254054538906,0.00253506563603878,0.0009987400844693184,0.0021268033888190985,0.0009272051393054426,350.26776123046875,350.4259033203125,350.4695129394531,-0.0,350.27703857421875,350.8895263671875,350.34991455078125,350.7459716796875,350.3248291015625,0.2677619755268097,0.4258982837200165,0.4694980978965759,-0.0,0.27704301476478577,0.8895279765129089,0.3499085307121277,0.7459676861763,0.32482296228408813,53665.61328125,53654.65234375,67220.4765625,-0.0,52655.921875,58678.98046875,57745.1171875,63614.02734375,57709.16796875
2008-01-07 00:00:00,8198400.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,171.71226501464844,120.2352294921875,129.18527221679688,105.77265930175781,311.24627685546875,121.0726089477539,116.64201354980469,82.02769470214844,105.15531921386719,109.55513763427734,0.0017914753407239914,0.0008289834950119257,0.0015470728976652026,0.0017979055410251021,0.0,0.0008573923259973526,0.003828255692496896,0.0011192391393706203,0.0033197286538779736,0.0010238150134682655,350.2903747558594,350.5423278808594,350.6304016113281,-0.0,350.30035400390625,351.34503173828125,350.3921813964844,351.165771484375,350.35870361328125,0.2903849482536316,0.5423144698143005,0.6304003000259399,-0.0,0.3003448247909546,1.345038652420044,0.392172634601593,1.1657750606536865,0.35870251059532166,54603.49609375,55453.3984375,70646.5078125,-0.0,53500.12109375,61255.5625,59737.85546875,67839.4140625,59308.18359375
2008-07-08 00:00:00,8710800.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,168.82383728027344,116.0896987915039,124.513916015625,98.46178436279297,308.8831787109375,117.12557220458984,109.93850708007812,74.47005462646484,96.36492156982422,104.05889892578125,0.0025549244601279497,0.0009029671200551093,0.0020804847590625286,0.002591968746855855,0.0,0.0009336727671325207,0.0059604402631521225,0.001268843887373805,0.005529714282602072,0.001141493208706379,350.3163146972656,350.72967529296875,350.9095458984375,-0.0,350.32708740234375,352.0986633300781,350.4446716308594,351.9461669921875,350.3999938964844,0.3163241147994995,0.7296877503395081,0.9095466136932373,-0.0,0.327090859413147,2.098663091659546,0.44465959072113037,1.9461617469787598,0.39997920393943787,55738.34765625,57934.75,74950.5625,-0.0,54542.9609375,64747.25390625,62282.10546875,73457.265625,61279.3046875
2008-09-06 09:21:26,8879892.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,167.8171844482422,114.63756561279297,122.80441284179688,95.89198303222656,308.06842041015625,115.72412109375,107.48772430419922,71.78617858886719,93.022705078125,102.10054779052734,0.002866970142349601,0.0009300423553213477,0.00229269010014832,0.002915335586294532,0.0,0.0009618421318009496,0.006819934118539095,0.0013245182344689965,0.006463801953941584,0.0011859090300276875,350.3258056640625,350.8042907714844,351.0233459472656,-0.0,350.33697509765625,352.40338134765625,350.4642028808594,352.27703857421875,350.4155578613281,0.32581785321235657,0.8042855262756348,1.0233508348464966,-0.0,0.3369688391685486,2.403367757797241,0.46419620513916016,2.2770490646362305,0.4155609607696533,56161.2265625,58945.4375,76589.0234375,-0.0,54939.6484375,66128.671875,63272.171875,75697.1875,62046.765625
2009-01-07 00:00:00,9223200.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,165.60720825195312,111.47285461425781,118.81828308105469,90.10765838623047,306.17669677734375,112.60040283203125,101.78854370117188,65.72523498535156,85.13438415527344,97.7857666015625,0.0037460338789969683,0.000989150139503181,0.0028960658237338066,0.003836252260953188,0.0,0.0010238427203148603,0.00916944071650505,0.0014550028136000037,0.009224336594343185,0.0012871342478320003,350.3465576171875,351.0165710449219,351.3478698730469,-0.0,350.35870361328125,353.239013671875,350.5099792480469,353.2585754394531,350.4510803222656,0.34654533863067627,1.0165671110153198,1.3478590250015259,-0.0,0.35871219635009766,3.239004135131836,0.5099930167198181,3.258575916290283,0.45107758045196533,57116.99609375,61397.93359375,80323.046875,-0.0,55859.3203125,69407.875,65573.828125,80810.1953125,63783.7421875
2009-07-09 00:00:00,9735600.0,350.0,350.0,350.0,-0.0,350.0,350.0,350.0,350.0,350.0,161.841796875,106.02197265625,111.46309661865234,79.51753234863281,302.8071594238281,107.27828979492188,91.42416381835938,54.740962982177734,70.42329406738281,90.30827331542969,0.005968515761196613,0.0010947169503197074,0.004497316665947437,0.006291852332651615,0.0,0.0011335470480844378,0.014700817875564098,0.0017009135335683823,0.016580676659941673,0.0014683917397633195,350.3835754394531,351.5811767578125,352.2160949707031,-0.0,350.3971862792969,355.2220458984375,350.5963439941406,355.9010925292969,350.5146789550781,0.3835708200931549,1.581171989440918,2.2160916328430176,-0.0,0.39719170331954956,5.222054481506348,0.5963340401649475,5.90108060836792,0.5146928429603577,58872.28125,65963.328125,87241.671875,-0.0,57551.484375,75512.484375,69985.5,90160.6640625,66935.5078125
2010-01-08 00:00:00,10244459.0,350.0,350.0,350.0,-0.0,350.0,350.0,330.6528015136719,350.0,350.0,157.4923553466797,99.56474304199219,102.56790161132812,66.25647735595703,298.7964172363281,100.9299087524414,78.70347595214844,50.0,51.02649688720703,81.27735137939453,0.009839103557169437,0.0012258730130270123,0.007406414486467838,0.010747237130999565,0.0,0.0012716229539364576,0.02332853525876999,0.0018771925242617726,0.029836200177669525,0.0017002200474962592,350.4295959472656,352.611572265625,353.8023986816406,-0.0,350.4456481933594,358.3600158691406,331.2746887207031,360.7638244628906,350.5960998535156,0.4295821785926819,2.6115875244140625,3.802398204803467,-0.0,0.4456346929073334,8.360014915466309,0.6218663454055786,10.763821601867676,0.5960904955863953,61136.8359375,71634.15625,96028.1796875,-0.0,59828.70703125,83493.0078125,70301.84375,102144.21875,71093.6328125
2010-03-09 09:21:26,10410884.0,350.0,350.0,350.0,-0.0,350.0,350.0,320.6295166015625,335.19195556640625,350.0,155.9885711669922,97.26958465576172,99.29790496826172,61.20173263549805,297.4045715332031,98.65646362304688,74.02210235595703,50.0,50.0,77.97958374023438,0.011221553198993206,0.0012747355503961444,0.008630082942545414,0.012618684209883213,0.0,0.00132330774795264,0.026799462735652924,0.0019103391095995903,0.03446733206510544,0.0017906923312693834,350.44671630859375,353.04681396484375,354.4729919433594,-0.0,350.4637756347656,359.63812255859375,321.24322509765625,347.15753173828125,350.62786865234375,0.44672688841819763,3.046823263168335,4.472982406616211,-0.0,0.46377140283584595,9.638108253479004,0.6136834621429443,11.965594291687012,0.6278666257858276,62029.6953125,73883.296875,99377.9765625,-0.0,60740.8671875,86577.0390625,69371.6328125,100097.859375,72734.3203125
2010-07-08 04:04:41,10737502.0,350.0,350.0,349.0566711425781,-0.0,350.0,350.0,300.654052734375,304.5342712402344,350.0,152.7809600830078,92.08103942871094,91.78624725341797,50.0,294.277099609375,93.48263549804688,63.08334732055664,50.0,50.0,70.67141723632812,0.014644064009189606,0.0013888684334233403,0.012089177034795284,0.017758047208189964,0.0,0.0014435495249927044,0.03557848930358887,0.0019982431549578905,0.045117106288671494,0.00199765432626009,350.4867858886719,354.2829895019531,355.3672790527344,-0.0,350.5059814453125,362.911865234375,301.25604248046875,318.92315673828125,350.7005920410156,0.4867800176143646,4.282989978790283,6.310628890991211,-0.0,0.5059727430343628,12.91185474395752,0.6019827723503113,14.38888931274414,0.700578510761261,64114.43359375,78895.046875,106385.5859375,-0.0,62877.1015625,93658.0703125,67810.296875,95130.828125,76538.140625
2010-09-07 03:55:53,10900032.0,350.0,350.0,333.7666931152344,-0.0,350.0,350.0,290.63623046875,290.2781982421875,350.0,151.11065673828125,89.26793670654297,87.61312103271484,50.0,292.62677001953125,90.63673400878906,56.9177360534668,50.0,50.0,66.65461730957031,0.01654532179236412,0.0014540646225214005,0.014260740950703621,0.020289085805416107,0.0,0.0015124476049095392,0.04074670374393463,0.002046206034719944,0.05103063955903053,0.0021145835053175688,350.5096740722656,355.0634765625,340.67877197265625,-0.0,350.5301513671875,364.86712646484375,291.2321472167969,305.8878479003906,350.7416687011719,0.5096637010574341,5.063467979431152,6.912060260772705,-0.0,0.530158519744873,14.867133140563965,0.595920979976654,15.609651565551758,0.7416725754737854,65308.53125,81774.3046875,103310.765625,-0.0,64125.7578125,97725.5078125,67034.78125,92815.9453125,78643.421875
2011-01-09 00:00:00,11218710.0,350.0,350.0,306.654541015625,-0.0,350.0,332.5144958496094,271.0933837890625,263.1263732910156,350.0,147.57965087890625,82.96404266357422,77.92616271972656,50.0,288.9974060058594,84.20063018798828,50.0,50.0,50.0,57.787899017333984,0.020828019827604294,0.0016052749706432223,0.02032669074833393,0.026352230459451675,0.0,0.0016769865760579705,0.05232786387205124,0.002149242674931884,0.06485680490732193,0.002373649040237069,350.562744140625,357.261962890625,314.95428466796875,-0.0,350.5879211425781,350.8750305175781,271.6772766113281,281.37548828125,350.832763671875,0.5627495646476746,7.261953353881836,8.299747467041016,-0.0,0.587931215763092,18.36054039001465,0.5839003920555115,18.249114990234375,0.8327537775039673,68133.953125,88333.9921875,98509.15625,-0.0,67131.234375,99411.5,65453.87890625,88307.3828125,83288.4140625
2011-03-10 09:21:26,11371030.0,350.0,350.0,294.15673828125,-0.0,350.0,315.51361083984375,261.9256591796875,250.68003845214844,350.0,145.81715393066406,79.75293731689453,72.86479949951172,50.0,287.1677551269531,80.85842895507812,50.0,50.0,50.0,53.224090576171875,0.02290196344256401,0.0016855894355103374,0.023926595225930214,0.029583094641566277,0.0,0.0017674057744443417,0.05798916891217232,0.002202190225943923,0.0720987394452095,0.002515435218811035,350.5909423828125,358.57958984375,303.12408447265625,-0.0,350.61968994140625,334.936279296875,262.50372314453125,270.1580810546875,350.88262939453125,0.5909523963928223,8.579587936401367,8.967348098754883,-0.0,0.6196872591972351,19.42267608642578,0.5780831575393677,19.478057861328125,0.882622480392456,69675.09375,91919.4453125,96305.53125,-0.0,68832.6875,96476.28125,64686.3671875,86098.984375,85782.140625
2011-04-19 05:56:29,11470278.0,350.0,350.0,286.1441955566406,-0.0,350.0,305.25531005859375,256.00091552734375,242.6824188232422,350.0,144.6373748779297,77.57793426513672,69.29312133789062,50.0,285.9448547363281,78.55554962158203,50.0,50.0,50.0,50.166893005371094,0.024333639070391655,0.0017413441091775894,0.02661818079650402,0.031821902841329575,0.0,0.0018314738990738988,0.06183331087231636,0.0022379320580512285,0.07706765085458755,0.0026140541303902864,350.61053466796875,359.5711364746094,295.54913330078125,-0.0,350.6421813964844,325.3742980957031,256.5751037597656,262.9471435546875,350.9173278808594,0.610533595085144,9.571128845214844,9.404934883117676,-0.0,0.642192006111145,20.118968963623047,0.5741976499557495,20.264719009399414,0.9173168540000916,70745.875,94486.2421875,94883.7734375,-0.0,70036.5,94787.515625,64177.3203125,84636.984375,87486.1640625
2011-07-07 23:05:51,11662640.0,350.0,350.0,270.9955749511719,-0.0,350.0,285.753173828125,244.69683837890625,227.62631225585938,334.0499572753906,142.25083923339844,72.942626953125,61.31025695800781,50.0,283.42236328125,73.67050170898438,50.0,50.0,50.0,50.0,0.027555586770176888,0.001862732577137649,0.033133745193481445,0.03658541664481163,0.0,0.001969272503629327,0.06989674270153046,0.002310436684638262,0.08747249841690063,0.002656327560544014,350.6531677246094,361.9942321777344,281.28656005859375,-0.0,350.69061279296875,307.22735595703125,245.2635040283203,249.4459686279297,334.9396667480469,0.6531730890274048,11.994224548339844,10.290986061096191,-0.0,0.6906053423881531,21.474191665649414,0.566665768623352,21.81966209411621,0.8897095322608948,73057.046875,99987.0390625,92103.6796875,-0.0,72646.21875,91731.625,63157.8828125,81736.4375,84985.65625
2011-09-07 08:30:28,11807359.0,350.0,350.0,259.741455078125,-0.0,350.0,271.64178466796875,236.37677001953125,216.9428253173828,322.5714416503906,140.38160705566406,69.04690551757812,54.50674819946289,50.0,281.44085693359375,69.6121597290039,50.0,50.0,50.0,50.0,0.03023722767829895,0.0019669474568217993,0.03910629823803902,0.04049135372042656,0.0,0.002084543462842703,0.07630780339241028,0.0023677691351622343,0.09585969895124435,0.002692480804398656,350.6897888183594,364.2442321777344,270.70257568359375,-0.0,350.7311096191406,294.08258056640625,236.93777465820312,239.9437713623047,323.4422912597656,0.6897884011268616,14.244243621826172,10.961113929748535,-0.0,0.7311142683029175,22.4407958984375,0.56101393699646,23.000938415527344,0.8708621859550476,75036.65625,104720.25,90003.0078125,-0.0,74834.2734375,89474.5078125,62358.42578125,79533.0625,83298.28125
