Time,FOPT,FGPT,FWPT,FWIT,WOPR:WELL08P,WOPR:WELL09P,WOPR:WELL10P,WOPR:WELL11I,WOPR:WELL12P,WOPR:WELL14P,WOPR:WELL18P,WOPR:WELL19P,WOPR:WELL22P,FPR,WBHP:WELL08P,WBHP:WELL09P,WBHP:WELL10P,WBHP:WELL11I,WBHP:WELL12P,WBHP:WELL14P,WBHP:WELL18P,WBHP:WELL19P,WBHP:WELL22P,FWCT,WWCT:WELL08P,WWCT:WELL09P,WWCT:WELL10P,WWCT:WELL11I,WWCT:WELL12P,WWCT:WELL14P,WWCT:WELL18P,WWCT:WELL19P,WWCT:WELL22P,WLPR:WELL08P,WLPR:WELL09P,WLPR:WELL10P,WLPR:WELL11I,WLPR:WELL12P,WLPR:WELL14P,WLPR:WELL18P,WLPR:WELL19P,WLPR:WELL22P,WWPR:WELL08P,WWPR:WELL09P,WWPR:WELL10P,WWPR:WELL11I,WWPR:WELL12P,WWPR:WELL14P,WWPR:WELL18P,WWPR:WELL19P,WWPR:WELL22P,WGPR:WELL08P,WGPR:WELL09P,WGPR:WELL10P,WGPR:WELL11I,WGPR:WELL12P,WGPR:WELL14P,WGPR:WELL18P,WGPR:WELL19P,WGPR:WELL22P
2006-11-20 03:00:00,3268648.25,811639808.0,32260.197265625,1831856.25,77.35548400878906,44.58379364013672,30.46567726135254,-0.0,76.82864379882812,49.64915084838867,57.35078430175781,36.01929473876953,68.47061920166016,119.33647155761719,50.0,50.0,50.0,617.8545532226562,50.0,50.0,50.0,50.0,50.0,0.1724802553653717,0.002616294426843524,0.33974674344062805,0.4897081255912781,0.0,0.0030015602242201567,0.24552464485168457,0.0026473188772797585,0.38702884316444397,0.0028526936657726765,77.55840301513672,67.5252914428711,59.70245361328125,-0.0,77.05994415283203,65.80619049072266,57.50300979614258,58.761810302734375,68.66650390625,0.20291560888290405,22.941497802734375,29.23677635192871,-0.0,0.23130007088184357,16.157041549682617,0.15222880244255066,22.742515563964844,0.19588449597358704,37805.69140625,17067.451171875,10716.2060546875,-0.0,37296.640625,17385.017578125,26341.38671875,12668.6171875,32014.919921875
2006-12-07 07:12:04,3276088.5,814881024.0,33881.0625,1846455.0,76.6130142211914,43.21779251098633,29.620323181152344,-0.0,76.05079650878906,48.18636703491211,56.81362533569336,34.993675231933594,67.70479583740234,118.89942932128906,50.0,50.0,50.0,617.73779296875,50.0,50.0,50.0,50.0,50.0,0.17888206243515015,0.002632841235026717,0.35424450039863586,0.5011547207832336,0.0,0.003021959448233247,0.2592180073261261,0.002665269887074828,0.39935582876205444,0.002874036319553852,76.81525421142578,66.92593383789062,59.377777099609375,-0.0,76.28131103515625,65.0479736328125,56.9654541015625,58.2602424621582,67.89994812011719,0.20224237442016602,23.708145141601562,29.75745391845703,-0.0,0.23051902651786804,16.861608505249023,0.15182830393314362,23.26656723022461,0.19514691829681396,37579.78515625,16550.9921875,10391.255859375,-0.0,37042.734375,16862.232421875,26190.814453125,12308.1513671875,31791.970703125
2006-12-24 11:24:08,3283402.25,818079168.0,35544.33984375,1861053.75,75.88339233398438,41.941368103027344,28.836753845214844,-0.0,75.28642272949219,46.66402816772461,56.28345489501953,33.993858337402344,66.95868682861328,118.46849822998047,50.0,50.0,50.0,617.6218872070312,50.0,50.0,50.0,50.0,50.0,0.18527774512767792,0.0026492769829928875,0.36834487318992615,0.5119879841804504,0.0,0.0030421155970543623,0.27362585067749023,0.0026831189170479774,0.41156628727912903,0.0028948658145964146,76.0849609375,66.39915466308594,59.09025192260742,-0.0,75.51615142822266,64.2424087524414,56.43487548828125,57.77007293701172,67.15308380126953,0.20157013833522797,24.457788467407227,30.253498077392578,-0.0,0.22972886264324188,17.578384399414062,0.1514214724302292,23.776214599609375,0.1943991780281067,37354.06640625,16042.857421875,10082.5009765625,-0.0,36789.4921875,16357.0009765625,26040.087890625,11971.2392578125,31569.392578125
2007-01-10 15:35:51,3290594.25,821235136.0,37249.3203125,1875652.5,75.16593170166016,40.72980499267578,28.09558868408203,-0.0,74.541015625,45.17536926269531,55.755619049072266,33.04235076904297,66.2291030883789,118.04338836669922,50.0,50.0,50.0,617.5068969726562,50.0,50.0,50.0,50.0,50.0,0.19164064526557922,0.0026656065601855516,0.3820287585258484,0.5223540663719177,0.0,0.003061825642362237,0.28840863704681396,0.0027010205667465925,0.4235936403274536,0.0029153020586818457,75.36682891845703,65.90890502929688,58.820953369140625,-0.0,74.76995086669922,63.484989166259766,55.90662384033203,57.32475280761719,66.42274475097656,0.20089831948280334,25.179094314575195,30.725364685058594,-0.0,0.22893254458904266,18.309619903564453,0.15100494027137756,24.282400131225586,0.19364236295223236,37128.00390625,15544.1025390625,9784.1748046875,-0.0,36539.36328125,15863.572265625,25890.029296875,11658.92578125,31346.791015625
2007-01-27 19:47:55,3297666.25,824350016.0,38995.015625,1890251.25,74.46060180664062,39.558387756347656,27.41720199584961,-0.0,73.80970001220703,43.65420913696289,55.23021697998047,32.125038146972656,65.51469421386719,117.6241455078125,50.0,50.0,50.0,617.3924560546875,50.0,50.0,50.0,50.0,50.0,0.1979731321334839,0.002681796671822667,0.395338773727417,0.5319873094558716,0.0,0.0030812982004135847,0.30396270751953125,0.002718953648582101,0.435432106256485,0.0029353913851082325,74.66082763671875,65.42240142822266,58.58217239379883,-0.0,74.03782653808594,62.718204498291016,55.380794525146484,56.90199279785156,65.70757293701172,0.20022515952587128,25.864009857177734,31.16497039794922,-0.0,0.22813263535499573,19.063995361328125,0.15057781338691711,24.776952743530273,0.19287745654582977,36902.2890625,15064.64453125,9497.4970703125,-0.0,36291.72265625,15375.1357421875,25740.634765625,11365.30859375,31125.58984375
2007-02-14 00:00:00,3304620.75,827424768.0,40780.39453125,1904850.0,73.7669448852539,38.39129638671875,26.82644271850586,-0.0,73.08871459960938,42.086570739746094,54.7082633972168,31.235952377319336,64.81644439697266,117.2104263305664,50.0,50.0,50.0,617.2786254882812,50.0,50.0,50.0,50.0,50.0,0.20427905023097992,0.0026978289242833853,0.40854567289352417,0.5406106114387512,0.0,0.0031007174402475357,0.3203611373901367,0.0027368662413209677,0.44707682728767395,0.002955123083665967,73.96649169921875,64.90998840332031,58.395870208740234,-0.0,73.31604766845703,61.924903869628906,54.85840606689453,56.49238967895508,65.00855255126953,0.19954892992973328,26.518695831298828,31.569427490234375,-0.0,0.22733233869075775,19.838333129882812,0.15014012157917023,25.256437301635742,0.19210828840732574,36676.9765625,14604.3916015625,9233.3466796875,-0.0,36045.30859375,14884.24609375,25591.830078125,11080.396484375,30908.3515625
2007-03-03 04:12:04,3311461.0,830460416.0,42604.890625,1919448.75,73.08329772949219,37.23695755004883,26.281288146972656,-0.0,72.38014221191406,40.544403076171875,54.190452575683594,30.41741943359375,64.13668060302734,116.8022689819336,50.0,50.0,50.0,617.16552734375,50.0,50.0,50.0,50.0,50.0,0.21056446433067322,0.002713743131607771,0.4219556152820587,0.548616349697113,0.0,0.0031199948862195015,0.33716005086898804,0.0027547224890440702,0.45811986923217773,0.0029744883067905903,73.28217315673828,64.41885375976562,58.223838806152344,-0.0,72.60667419433594,61.16770935058594,54.340145111083984,56.133113861083984,64.32801818847656,0.198868989944458,27.181896209716797,31.942548751831055,-0.0,0.2265324592590332,20.623308181762695,0.14969201385974884,25.715696334838867,0.19134294986724854,36451.8046875,14178.294921875,8988.2890625,-0.0,35800.91015625,14384.7412109375,25443.474609375,10800.2255859375,30697.10546875
2007-03-20 08:24:08,3318188.5,833457152.0,44468.203125,1934047.5,72.4104995727539,36.00593566894531,25.76241683959961,-0.0,71.68739318847656,39.03825378417969,53.678035736083984,29.650602340698242,63.47121047973633,116.39956665039062,50.0,50.0,50.0,617.0530395507812,50.0,50.0,50.0,50.0,50.0,0.21689540147781372,0.0027294971514493227,0.43626806139945984,0.5562553405761719,0.0,0.0031390127260237932,0.354205459356308,0.00277245813049376,0.46868249773979187,0.0029937084764242172,72.60868835449219,63.87066650390625,58.05684280395508,-0.0,71.91313171386719,60.4499626159668,53.827266693115234,55.805809020996094,63.66179656982422,0.19818520545959473,27.864730834960938,32.29442596435547,-0.0,0.22573623061180115,21.411706924438477,0.1492338478565216,26.15520668029785,0.19058485329151154,36227.53125,13750.1103515625,8750.6220703125,-0.0,35562.9375,13881.025390625,25295.611328125,10528.53125,30487.080078125
2007-04-06 12:35:51,3324804.75,836415296.0,46370.05078125,1948646.25,71.7479248046875,34.76506423950195,25.253713607788086,-0.0,71.00838470458984,37.53403091430664,53.176822662353516,28.916885375976562,62.82362365722656,116.00228881835938,50.0,50.0,50.0,616.9410400390625,50.0,50.0,50.0,50.0,50.0,0.22327108681201935,0.002745092613622546,0.45099660754203796,0.5637269020080566,0.0,0.0031578887719660997,0.37168997526168823,0.002789778634905815,0.47892841696739197,0.0030126136261969805,71.94541931152344,63.32394790649414,57.885108947753906,-0.0,71.23332977294922,59.738075256347656,53.325592041015625,55.49503707885742,63.013458251953125,0.19749683141708374,28.55888557434082,32.63139343261719,-0.0,0.22494693100452423,22.204044342041016,0.14876659214496613,26.578149795532227,0.18983520567417145,36004.38671875,13313.7646484375,8519.716796875,-0.0,35330.38671875,13373.0380859375,25149.904296875,10266.974609375,30279.400390625
2007-04-23 16:47:55,3331312.75,839335488.0,48310.0,1963245.0,71.09446716308594,33.59869384765625,24.769981384277344,-0.0,70.34114837646484,36.0516471862793,52.68072509765625,28.19200325012207,62.19194412231445,115.6107177734375,50.0,50.0,50.0,616.8292846679688,50.0,50.0,50.0,50.0,50.0,0.2296365201473236,0.0027605469804257154,0.4653862416744232,0.5708848237991333,0.0,0.0031766812317073345,0.38947850465774536,0.002807052806019783,0.48913854360580444,0.003031310625374317,71.29127502441406,62.84667205810547,57.723388671875,-0.0,70.56531524658203,59.050575256347656,52.829017639160156,55.18522262573242,62.38104248046875,0.19680289924144745,29.24797821044922,32.953407287597656,-0.0,0.2241635024547577,22.998929977416992,0.1482938528060913,26.99321937561035,0.18909631669521332,35782.19140625,12879.0380859375,8296.841796875,-0.0,35100.02734375,12872.830078125,25004.359375,10012.8466796875,30074.900390625
2007-05-10 21:00:00,3337718.0,842218560.0,50287.765625,1977843.75,70.44844818115234,32.533843994140625,24.306787490844727,-0.0,69.68534851074219,34.73762130737305,52.19123077392578,27.46114158630371,61.56990051269531,115.22415161132812,50.0,50.0,50.0,616.717529296875,50.0,50.0,50.0,50.0,50.0,0.23592807352542877,0.002775902394205332,0.47911328077316284,0.5777575969696045,0.0,0.0031953530851751566,0.406628280878067,0.002824209863319993,0.4995243549346924,0.0030500502325594425,70.6445541381836,62.45857238769531,57.565956115722656,-0.0,69.90872955322266,58.542762756347656,52.339046478271484,54.870086669921875,61.75826644897461,0.19610236585140228,29.924732208251953,33.2591667175293,-0.0,0.2233830839395523,23.805143356323242,0.14781644940376282,27.408945083618164,0.18836580216884613,35560.296875,12452.0322265625,8080.95263671875,-0.0,34870.94140625,12406.1962890625,24858.130859375,9764.513671875,29870.892578125
2007-05-28 01:12:04,3344022.5,845065472.0,52302.953125,1992442.5,69.81015014648438,31.572410583496094,23.850229263305664,-0.0,69.04328155517578,33.40683364868164,51.70960235595703,26.72220230102539,60.96024703979492,114.84281158447266,50.0,50.0,50.0,616.60595703125,50.0,50.0,50.0,50.0,50.0,0.2422189712524414,0.0027911458164453506,0.4920240640640259,0.5844903588294983,0.0,0.003213775111362338,0.4242909550666809,0.0028411669190973043,0.5101413130760193,0.0030686580576002598,70.00553894042969,62.153358459472656,57.39994812011719,-0.0,69.2658920288086,58.027286529541016,51.85693359375,54.550838470458984,61.14788818359375,0.19539567828178406,30.580947875976562,33.54971694946289,-0.0,0.22260499000549316,24.620452880859375,0.14733420312404633,27.828638076782227,0.1876419633626938,35338.75390625,12045.9111328125,7875.20068359375,-0.0,34643.80859375,11958.6337890625,24711.287109375,9518.021484375,29668.193359375
2007-06-14 05:24:08,3350228.5,847877312.0,54354.8984375,2007041.25,69.17951965332031,30.66292953491211,23.403959274291992,-0.0,68.41312408447266,32.11775207519531,51.235130310058594,25.96885108947754,60.36207962036133,114.46647644042969,50.0,50.0,50.0,616.4944458007812,50.0,50.0,50.0,50.0,50.0,0.24847906827926636,0.00280627328902483,0.5044070482254028,0.5910798907279968,0.0,0.0032319696620106697,0.4419020414352417,0.002857935382053256,0.5210694670677185,0.0030871122144162655,69.37420654296875,61.871192932128906,57.23357009887695,-0.0,68.63494873046875,57.54859161376953,51.38197708129883,54.22258758544922,60.54900360107422,0.19468297064304352,31.20826530456543,33.82960891723633,-0.0,0.22182607650756836,25.43083953857422,0.14684636890888214,28.253734588623047,0.18692156672477722,35117.58203125,11668.7880859375,7679.505859375,-0.0,34418.13671875,11529.6826171875,24564.296875,9272.61328125,29466.79296875
2007-07-01 09:35:51,3356340.0,850654912.0,56442.4765625,2021640.0,68.55836486816406,29.807966232299805,22.962112426757812,-0.0,67.79423522949219,30.917213439941406,50.76667785644531,25.24677848815918,59.77484893798828,114.09498596191406,50.0,50.0,50.0,616.3829956054688,50.0,50.0,50.0,50.0,50.0,0.2546160817146301,0.0028212182223796844,0.5161707997322083,0.5975731015205383,0.0,0.0032499281223863363,0.45891571044921875,0.0028745518065989017,0.5318353176116943,0.0031053645070642233,68.75232696533203,61.60845184326172,57.05908966064453,-0.0,68.0152816772461,57.139366149902344,50.913028717041016,53.9271354675293,59.96105194091797,0.19396531581878662,31.800485610961914,34.09697723388672,-0.0,0.22104477882385254,26.222152709960938,0.1463521420955658,28.680355072021484,0.18620091676712036,34897.53125,11310.978515625,7489.4326171875,-0.0,34193.95703125,11118.1474609375,24417.5078125,9028.2109375,29266.466796875
2007-07-18 13:47:55,3362360.75,853398976.0,58564.23828125,2036238.75,67.94686889648438,29.01671600341797,22.533552169799805,-0.0,67.18499755859375,29.82990264892578,50.30348205566406,24.55107307434082,59.19675827026367,113.72830200195312,50.0,50.0,50.0,616.271728515625,50.0,50.0,50.0,50.0,50.0,0.26057255268096924,0.002835951279848814,0.5271958112716675,0.603885293006897,0.0,0.003267681458964944,0.47494345903396606,0.0028910445980727673,0.5424138903617859,0.0031234377529472113,68.1401138305664,61.37152862548828,56.88642883300781,-0.0,67.4052505493164,56.812744140625,50.44933319091797,53.6534538269043,59.38223648071289,0.19324202835559845,32.35481262207031,34.352874755859375,-0.0,0.220258891582489,26.98284149169922,0.145851269364357,29.102378845214844,0.18547672033309937,34678.4609375,10966.224609375,7304.19384765625,-0.0,33970.90625,10727.3408203125,24270.84765625,8788.6162109375,29066.62109375
2007-08-04 18:00:00,3368294.5,856110336.0,60718.79296875,2050837.5,67.3465576171875,28.264915466308594,22.106292724609375,-0.0,66.58468627929688,28.81504249572754,49.84745407104492,23.89127540588379,58.629302978515625,113.36658477783203,50.0,50.0,50.0,616.1604614257812,50.0,50.0,50.0,50.0,50.0,0.26638007164001465,0.0028503674548119307,0.5377155542373657,0.6101689338684082,0.0,0.0032852378208190203,0.49025702476501465,0.0029073513578623533,0.55263751745224,0.0031411682721227407,67.53907012939453,61.14183044433594,56.70737075805664,-0.0,66.80415344238281,56.52857208251953,49.9927978515625,53.40473937988281,58.814048767089844,0.1925111711025238,32.876914978027344,34.601078033447266,-0.0,0.21946752071380615,27.713529586791992,0.14534664154052734,29.513463973999023,0.18474483489990234,34460.2265625,10635.611328125,7123.75537109375,-0.0,33748.95703125,10348.8701171875,24126.755859375,8556.5029296875,28867.15234375
2007-08-21 22:12:04,3374144.75,858789760.0,62904.81640625,2065436.25,66.754638671875,27.542659759521484,21.695528030395508,-0.0,65.99296569824219,27.886245727539062,49.40031051635742,23.28443717956543,58.07209396362305,113.00936889648438,50.0,50.0,50.0,616.049560546875,50.0,50.0,50.0,50.0,50.0,0.27201804518699646,0.0028645589482039213,0.5478552579879761,0.6162974238395691,0.0,0.0033025939483195543,0.5046564936637878,0.002923437859863043,0.5622748732566833,0.0031585388351231813,66.9464111328125,60.91557693481445,56.54256057739258,-0.0,66.21163177490234,56.29677963256836,49.5451545715332,53.19419860839844,58.256099700927734,0.19177193939685822,33.37291717529297,34.8470344543457,-0.0,0.21867014467716217,28.410533905029297,0.14484217762947083,29.909761428833008,0.18400415778160095,34242.67578125,10317.7119140625,6950.28857421875,-0.0,33528.20703125,9982.9873046875,23985.744140625,8328.228515625,28668.533203125
2007-09-08 02:24:08,3379915.5,861438016.0,65120.99609375,2080035.0,66.16986846923828,26.848867416381836,21.28836441040039,-0.0,65.41030883789062,27.074234008789062,48.96146774291992,22.708677291870117,57.525081634521484,112.65663146972656,50.0,50.0,50.0,615.938720703125,50.0,50.0,50.0,50.0,50.0,0.2774817943572998,0.0028785807080566883,0.557665228843689,0.6224038004875183,0.0,0.0033197207376360893,0.5177721381187439,0.0029393183067440987,0.5715183615684509,0.0031755673699080944,66.36089324951172,60.69806671142578,56.37865447998047,-0.0,65.628173828125,56.144065856933594,49.105804443359375,52.998016357421875,57.70833969116211,0.19102519750595093,33.84920120239258,35.09029006958008,-0.0,0.21786721050739288,29.069833755493164,0.14433759450912476,30.289339065551758,0.18325671553611755,34025.87109375,10011.978515625,6779.60791015625,-0.0,33308.97265625,9646.046875,23845.103515625,8104.279296875,28471.40625
2007-09-25 06:35:51,3385609.25,864056064.0,67366.3359375,2094633.75,65.59358978271484,26.21390151977539,20.896451950073242,-0.0,64.83635711669922,26.30807876586914,48.52971267700195,22.1518611907959,56.98771667480469,112.30856323242188,50.0,50.0,50.0,615.8280029296875,50.0,50.0,50.0,50.0,50.0,0.2828185558319092,0.002892349613830447,0.5668991804122925,0.628379762172699,0.0,0.003336619818583131,0.5302652716636658,0.0029550364706665277,0.5805105566978455,0.0031922936905175447,65.78385925292969,60.52609634399414,56.23066329956055,-0.0,65.05342102050781,56.00624084472656,48.67354202270508,52.80672073364258,57.17021942138672,0.19026991724967957,34.31219482421875,35.33420944213867,-0.0,0.21705852448940277,29.698163986206055,0.14383208751678467,30.654857635498047,0.18250413239002228,33809.7578125,9720.6748046875,6617.03955078125,-0.0,33091.14453125,9329.6474609375,23704.623046875,7884.66845703125,28275.90625
2007-10-12 10:47:55,3391228.5,866644480.0,69640.171875,2109232.5,65.02510070800781,25.601062774658203,20.522167205810547,-0.0,64.27142333984375,25.57246971130371,48.10478973388672,21.61661720275879,56.458641052246094,111.96468353271484,50.0,50.0,50.0,615.717041015625,50.0,50.0,50.0,50.0,50.0,0.2880820035934448,0.002905890578404069,0.5759111046791077,0.634253203868866,0.0,0.003353241365402937,0.5423189997673035,0.002970584202557802,0.5892115235328674,0.0032087801955640316,65.21460723876953,60.36720657348633,56.110313415527344,-0.0,64.48766326904297,55.874000549316406,48.24811553955078,52.62225341796875,56.64038848876953,0.18950651586055756,34.766143798828125,35.5881462097168,-0.0,0.2162427008152008,30.301530838012695,0.1433250904083252,31.005638122558594,0.18174655735492706,33594.6015625,9440.0703125,6460.23828125,-0.0,32874.546875,9021.921875,23564.41015625,7670.28369140625,28081.58984375
2007-10-29 15:00:00,3396776.0,869203968.0,71941.734375,2123831.25,64.46290588378906,25.048847198486328,20.150577545166016,-0.0,63.714691162109375,24.862781524658203,47.684967041015625,21.143688201904297,55.937095642089844,111.6249771118164,50.0,50.0,50.0,615.6058349609375,50.0,50.0,50.0,50.0,50.0,0.29322269558906555,0.00291926646605134,0.584241509437561,0.640159547328949,0.0,0.003369611920788884,0.5539819002151489,0.0029860169161111116,0.5972099304199219,0.003225063206627965,64.65164184570312,60.24855422973633,55.9986457824707,-0.0,63.930110931396484,55.74388885498047,47.827781677246094,52.49306869506836,56.118080139160156,0.18873536586761475,35.19970703125,35.84806823730469,-0.0,0.21541966497898102,30.881105422973633,0.14281457662582397,31.349382400512695,0.18098436295986176,33380.078125,9170.2060546875,6305.8603515625,-0.0,32659.265625,8724.8525390625,23424.232421875,7472.5263671875,27888.224609375
2007-11-15 19:12:04,3402254.0,871735168.0,74270.03125,2138430.0,63.90711212158203,24.527812957763672,19.776180267333984,-0.0,63.16483688354492,24.200742721557617,47.27131652832031,20.676937103271484,55.422752380371094,111.28961944580078,50.0,50.0,50.0,615.4947509765625,50.0,50.0,50.0,50.0,50.0,0.2982619106769562,0.002932465635240078,0.5921339988708496,0.6461102962493896,0.0,0.003385779680684209,0.5649992227554321,0.003001261968165636,0.6051523685455322,0.0032411511056125164,64.0950698852539,60.13693618774414,55.88232421875,-0.0,63.379425048828125,55.63379669189453,47.41361618041992,52.366878509521484,55.602970123291016,0.18795658648014069,35.60912322998047,36.10614776611328,-0.0,0.21458876132965088,31.43305206298828,0.14230069518089294,31.68994140625,0.18021762371063232,33166.1171875,8910.2294921875,6153.11767578125,-0.0,32445.015625,8440.9013671875,23284.35546875,7280.24853515625,27695.703125
2007-12-02 23:24:08,3407663.75,874238336.0,76624.3046875,2153028.75,63.358116149902344,24.025835037231445,19.394989013671875,-0.0,62.62148666381836,23.56569480895996,46.86333465576172,20.22888946533203,54.914669036865234,110.95834350585938,50.0,50.0,50.0,615.3836669921875,50.0,50.0,50.0,50.0,50.0,0.30323198437690735,0.0029454499017447233,0.5997378826141357,0.6522049903869629,0.0,0.003401755355298519,0.5755707025527954,0.0030163382180035114,0.6128795742988586,0.003257074858993292,63.5452880859375,60.0252571105957,55.76557159423828,-0.0,62.835235595703125,55.52325439453125,47.00511932373047,52.25477600097656,55.094112396240234,0.18716946244239807,35.99942398071289,36.370582580566406,-0.0,0.21375010907649994,31.95755958557129,0.14178334176540375,32.02588653564453,0.17944565415382385,32952.58203125,8657.96484375,5994.501953125,-0.0,32231.78515625,8169.95458984375,23144.80078125,7090.9755859375,27503.732421875
2007-12-20 03:35:51,3413006.75,876713856.0,79004.1484375,2167627.5,62.815467834472656,23.588674545288086,18.99039649963379,-0.0,62.085235595703125,22.94759178161621,46.460487365722656,19.80340003967285,54.41277313232422,110.63121032714844,50.0,50.0,50.0,615.2723388671875,50.0,50.0,50.0,50.0,50.0,0.3081476390361786,0.0029582418501377106,0.6066427230834961,0.6586983799934387,0.0,0.0034174881875514984,0.5858622789382935,0.003031267784535885,0.6203035712242126,0.0032728302758187056,63.0018424987793,59.967552185058594,55.6411018371582,-0.0,62.29813766479492,55.41053009033203,46.601749420166016,52.1558723449707,54.5914421081543,0.186374694108963,36.378875732421875,36.65070343017578,-0.0,0.21290315687656403,32.46293640136719,0.14126238226890564,32.352474212646484,0.1786685287952423,32739.94140625,8420.0146484375,5826.9501953125,-0.0,32019.544921875,7905.67041015625,23005.46484375,6906.2705078125,27312.36328125
2008-01-06 07:47:55,3418286.25,879162368.0,81408.984375,2182226.25,62.27937698364258,23.181236267089844,18.56833267211914,-0.0,61.55580520629883,22.41341209411621,46.06251907348633,19.415904998779297,53.918006896972656,110.30815887451172,50.0,50.0,50.0,615.1609497070312,50.0,50.0,50.0,50.0,50.0,0.31295305490493774,0.0029708384536206722,0.6131570935249329,0.6655130982398987,0.0,0.0034329770132899284,0.5951671004295349,0.0030460557900369167,0.627195417881012,0.003288377309218049,62.46495056152344,59.924163818359375,55.51288604736328,-0.0,61.767852783203125,55.364601135253906,46.2032585144043,52.08064651489258,54.09589385986328,0.1855732649564743,36.74292755126953,36.94455337524414,-0.0,0.21204762160778046,32.95118713378906,0.14073769748210907,32.66474533081055,0.1778877079486847,32528.4296875,8193.970703125,5653.8662109375,-0.0,31808.318359375,7654.39404296875,22866.234375,6732.1689453125,27122.064453125
